,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume,Volume
,AMBUJACEM.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,DRREDDY.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDEA.NS,ITC.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,SHREECEM.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,AMBUJACEM.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,DRREDDY.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDEA.NS,ITC.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,SHREECEM.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,AMBUJACEM.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,DRREDDY.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDEA.NS,ITC.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,SHREECEM.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,AMBUJACEM.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,DRREDDY.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDEA.NS,ITC.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,SHREECEM.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,AMBUJACEM.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,DRREDDY.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDEA.NS,ITC.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,SHREECEM.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS,AMBUJACEM.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BHARTIARTL.NS,BPCL.NS,CIPLA.NS,DRREDDY.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,IDEA.NS,ITC.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,SHREECEM.NS,SUNPHARMA.NS,TATAPOWER.NS,TATASTEEL.NS,TCS.NS,TECHM.NS,ULTRACEMCO.NS,VEDL.NS,WIPRO.NS
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2020-01-01,174.5393829345703,746.0272827148438,2640.764892578125,447.6528015136719,389.94989013671875,462.17694091796875,2775.076416015625,1244.1898193359375,2144.578857421875,208.45729064941406,1817.6575927734375,523.32080078125,6.099999904632568,201.11424255371094,7086.818359375,14060.5859375,95.85977935791016,99.03009796142578,115.50780487060547,20023.80859375,416.19573974609375,54.172950744628906,19.196706771850586,2013.7801513671875,649.1094970703125,3991.287109375,76.91259765625,243.12269592285156,197.0,748.7000122070312,3150.10009765625,453.29998779296875,491.6499938964844,475.8999938964844,2879.39990234375,1278.5999755859375,2432.550048828125,214.3000030517578,1936.550048828125,536.75,6.099999904632568,238.10000610351562,7311.7001953125,14779.0498046875,121.55000305175781,127.44999694824219,146.62503051757812,20319.900390625,434.29998779296875,57.599998474121094,46.775001525878906,2167.60009765625,762.0999755859375,4065.0,154.60000610351562,247.6999969482422,197.75,759.9500122070312,3193.75,460.5,493.8999938964844,481.0,2888.5,1280.0,2462.550048828125,217.4499969482422,1939.9000244140625,542.5,6.300000190734863,238.60000610351562,7409.9501953125,14849.349609375,122.0,128.89999389648438,146.92503356933594,20489.0,436.45001220703125,57.849998474121094,47.650001525878906,2183.89990234375,766.7999877929688,4071.949951171875,155.14999389648438,248.64999389648438,195.8000030517578,747.2000122070312,3142.10009765625,449.75,488.5,474.45001220703125,2860.199951171875,1270.5999755859375,2427.35009765625,213.1999969482422,1918.0,535.7000122070312,6.0,237.10000610351562,7282.0498046875,14712.25,118.25,126.8499984741211,142.68753051757812,20287.05078125,431.25,56.650001525878906,46.47999954223633,2154.0,760.3499755859375,4045.0,151.4499969482422,246.1999969482422,197.1999969482422,754.9000244140625,3183.0,456.04998779296875,492.0,481.0,2880.0,1276.0999755859375,2454.89990234375,216.14999389648438,1930.0,539.9000244140625,6.199999809265137,238.60000610351562,7377.0,14819.0,119.05000305175781,128.75,142.91253662109375,20375.0,432.95001220703125,56.79999923706055,47.29999923706055,2168.0,766.0,4060.0,152.8000030517578,246.5,1459556,4917748,320021,5059995,2383296,1316812,154779,1836849,314519,5085208,543035,7642793,55777825,4208837,634725,23859,9953746,2574894,10215280,4879,2321850,3878107,121005300,1354908,746371,163949,14266524,1413866
2020-01-02,181.9373779296875,754.2479248046875,2616.36962890625,449.5291442871094,386.6979675292969,459.8461608886719,2761.1015625,1252.120361328125,2141.845703125,214.14776611328125,1819.065673828125,527.0743408203125,6.099999904632568,202.59242248535156,7104.41015625,14013.30078125,95.74148559570312,99.49632263183594,115.27149200439453,20922.763671875,416.8186340332031,54.54914855957031,19.898500442504883,2004.5364990234375,652.473876953125,4167.8271484375,79.325439453125,243.71160888671875,205.35000610351562,756.9500122070312,3121.0,455.20001220703125,487.54998779296875,473.5,2864.89990234375,1286.75,2429.449951171875,220.14999389648438,1938.050048828125,540.5999755859375,6.099999904632568,239.85000610351562,7329.85009765625,14729.349609375,121.4000015258789,128.0500030517578,146.32504272460938,21232.150390625,434.95001220703125,58.0,48.48500061035156,2157.64990234375,766.0499877929688,4244.7998046875,159.4499969482422,248.3000030517578,206.39999389648438,759.0,3172.5,459.3999938964844,491.70001220703125,479.8999938964844,2892.39990234375,1288.0,2452.0,221.1999969482422,1952.5999755859375,541.9000244140625,6.199999809265137,240.9499969482422,7368.0,14852.9501953125,122.1500015258789,128.64999389648438,147.52503967285156,21279.900390625,442.6000061035156,58.150001525878906,48.779998779296875,2179.949951171875,769.1500244140625,4256.2998046875,159.85000610351562,249.89999389648438,197.1999969482422,747.5999755859375,3112.050048828125,453.5,486.45001220703125,472.29998779296875,2860.199951171875,1279.0,2417.050048828125,216.0,1930.0,535.8499755859375,5.949999809265137,238.10000610351562,7312.0,14687.150390625,120.5999984741211,127.0999984741211,145.76254272460938,20320.0,432.0,56.79999923706055,47.20000076293945,2149.199951171875,761.0,4068.14990234375,155.3000030517578,246.35000610351562,197.35000610351562,750.0,3154.949951171875,454.1000061035156,491.20001220703125,478.8500061035156,2883.800048828125,1279.0,2447.800048828125,216.0,1940.0,536.0,6.0,238.1999969482422,7327.60009765625,14848.900390625,121.5,127.6500015258789,146.66253662109375,20320.0,434.0,57.900001525878906,47.20000076293945,2179.949951171875,762.0999755859375,4069.89990234375,155.3000030517578,246.60000610351562,8633553,5156046,452413,4842142,3212483,1406381,298831,3068583,546945,15238841,663275,10264223,67004549,8402979,616838,46116,8731299,4759843,4255269,31788,4555670,12142359,216749610,2380752,1133488,1458328,17137897,1443966
2020-01-03,180.209716796875,740.2978515625,2575.33447265625,449.43035888671875,383.4857482910156,456.3985900878906,2779.413330078125,1234.2642822265625,2144.40283203125,210.5486602783203,1809.116455078125,525.3681640625,6.099999904632568,201.45213317871094,7031.13525390625,13884.150390625,94.124755859375,99.80711364746094,114.03072357177734,20814.46484375,426.06634521484375,54.314022064208984,19.851303100585938,2044.484619140625,660.1820678710938,4142.69140625,78.47969818115234,246.4598846435547,203.39999389648438,742.9500122070312,3072.050048828125,455.1000061035156,483.5,469.95001220703125,2883.89990234375,1268.4000244140625,2432.35009765625,216.4499969482422,1927.449951171875,538.8499755859375,6.099999904632568,238.5,7254.25,14593.599609375,119.3499984741211,128.4499969482422,144.75003051757812,21122.25,444.6000061035156,57.75,48.369998931884766,2200.64990234375,775.0999755859375,4219.2001953125,157.75,251.10000610351562,205.8000030517578,756.25,3128.25,459.20001220703125,486.75,475.79998779296875,2897.0,1285.0,2449.0,219.9499969482422,1940.0,540.7999877929688,6.199999809265137,241.0,7332.0,14795.0,121.3499984741211,133.39999389648438,146.10003662109375,21398.94921875,450.3999938964844,58.54999923706055,48.619998931884766,2223.0,779.9000244140625,4258.0,160.89999389648438,252.6999969482422,202.25,740.5,3065.0,451.5,472.8500061035156,467.25,2852.050048828125,1263.5999755859375,2415.0,216.0500030517578,1918.75,536.25,6.0,238.0,7226.0,14556.099609375,119.0999984741211,128.0500030517578,143.43753051757812,20950.0,433.04998779296875,57.29999923706055,47.94499969482422,2164.0,763.5499877929688,4185.85009765625,156.6999969482422,247.35000610351562,204.9499969482422,753.1500244140625,3125.5,455.70001220703125,483.8999938964844,475.79998779296875,2864.89990234375,1282.199951171875,2420.0,219.3000030517578,1937.9000244140625,538.0,6.099999904632568,241.0,7328.9501953125,14750.0,121.0,131.0,145.68753051757812,21200.0,434.6499938964844,58.0,48.29999923706055,2164.0,766.0,4237.0,158.39999389648438,249.5,2007973,8489729,424311,5059594,11327770,2252752,344678,5427775,544720,8658243,1598825,9594690,77256216,9284478,571967,40000,7392962,31381588,5518701,19053,9457180,9746134,129568630,4655761,2121704,635983,12108687,3381404
2020-01-06,174.4508056640625,720.6681518554688,2546.496337890625,444.04827880859375,372.1040954589844,453.29083251953125,2774.54638671875,1207.5528564453125,2087.802978515625,203.59359741210938,1797.8531494140625,512.5472412109375,6.0,198.58026123046875,6825.80078125,13715.8037109375,93.76985931396484,98.09770202636719,114.08983612060547,20757.458984375,421.6102294921875,53.3735237121582,19.42243194580078,2044.2987060546875,656.178955078125,4081.717529296875,74.89773559570312,247.49046325683594,196.89999389648438,723.25,3037.64990234375,449.6499938964844,469.1499938964844,466.75,2878.85009765625,1240.949951171875,2368.14990234375,209.3000030517578,1915.449951171875,525.7000122070312,6.0,235.10000610351562,7042.39990234375,14416.650390625,118.9000015258789,126.25,144.82504272460938,21064.400390625,439.95001220703125,56.75,47.32500076293945,2200.449951171875,770.4000244140625,4157.10009765625,150.5500030517578,252.14999389648438,202.85000610351562,739.5999755859375,3071.60009765625,457.45001220703125,480.0,469.95001220703125,2897.800048828125,1261.800048828125,2428.949951171875,215.64999389648438,1929.4000244140625,537.25,6.099999904632568,238.3000030517578,7210.0,14542.0,119.1500015258789,129.8000030517578,145.46253967285156,21219.94921875,444.70001220703125,57.5,48.0,2225.949951171875,778.7999877929688,4199.75,157.6999969482422,254.4499969482422,196.35000610351562,721.7000122070312,3028.050048828125,444.6499938964844,465.1499938964844,461.20001220703125,2854.199951171875,1236.0,2360.050048828125,208.0500030517578,1911.25,523.7999877929688,5.900000095367432,235.0,7026.5,14275.0,116.5,125.0999984741211,141.00003051757812,20591.400390625,435.1000061035156,55.95000076293945,47.05500030517578,2187.89990234375,768.1500244140625,4131.0,150.0500030517578,250.14999389648438,202.85000610351562,739.4500122070312,3070.0,453.8999938964844,475.0,469.79998779296875,2871.0,1260.0,2428.949951171875,215.0,1927.3499755859375,537.25,6.050000190734863,237.5,7200.0,14542.0,119.0,129.6999969482422,144.00003051757812,21124.80078125,440.8999938964844,57.04999923706055,48.0,2205.0,774.8499755859375,4191.0,156.89999389648438,251.0,2119702,6356198,355754,7399981,7666317,1501855,357737,5445093,624665,7798846,683129,12534334,65911114,7636617,748516,65136,6596841,14611204,5516467,25717,4794923,3833784,96016080,3023209,1734439,462841,11218355,4566695
2020-01-07,176.31138610839844,723.1592407226562,2546.747802734375,439.5549621582031,365.6399841308594,455.0875244140625,2779.702392578125,1226.674072265625,2070.082275390625,203.15586853027344,1802.7806396484375,509.8172607421875,6.0,198.7914276123047,6856.0419921875,13596.0234375,95.07112884521484,97.70919036865234,113.26264190673828,21643.115234375,427.79132080078125,53.232444763183594,19.53939437866211,2049.3154296875,661.8855590820312,4165.17578125,77.60908508300781,250.48410034179688,199.0,725.75,3037.949951171875,445.1000061035156,461.0,468.6000061035156,2884.199951171875,1260.5999755859375,2348.050048828125,208.85000610351562,1920.699951171875,522.9000244140625,6.0,235.35000610351562,7073.60009765625,14290.75,120.55000305175781,125.75,143.77503967285156,21963.150390625,446.3999938964844,56.599998474121094,47.61000061035156,2205.85009765625,777.0999755859375,4242.10009765625,156.0,255.1999969482422,202.5500030517578,738.0,3072.0,455.29998779296875,474.75,470.0,2910.0,1271.449951171875,2399.89990234375,213.1999969482422,1931.0,535.5999755859375,6.199999809265137,237.89999389648438,7165.60009765625,14546.75,121.55000305175781,127.69999694824219,145.87503051757812,22050.0,448.0,57.54999923706055,48.459999084472656,2214.64990234375,778.5,4254.0,156.8000030517578,256.3500061035156,196.6999969482422,721.0499877929688,3030.10009765625,443.1000061035156,459.8500061035156,463.6499938964844,2871.050048828125,1252.25,2337.0,207.6999969482422,1918.0,521.6500244140625,5.900000095367432,234.60000610351562,7026.39990234375,14260.849609375,119.25,125.4000015258789,143.36253356933594,20951.0,437.54998779296875,56.04999923706055,47.35499954223633,2183.800048828125,760.5999755859375,4164.0498046875,152.5500030517578,250.1999969482422,198.10000610351562,728.0,3045.5,452.0,467.8999938964844,466.0,2890.0,1258.9000244140625,2378.0,210.5500030517578,1919.25,531.2999877929688,6.0,236.0500030517578,7100.0,14423.5498046875,119.25,125.5999984741211,144.86253356933594,21097.150390625,441.3999938964844,57.099998474121094,47.54999923706055,2200.5,770.0,4199.5498046875,152.8000030517578,253.25,3557312,9103360,225535,4273646,11727294,2365554,357635,7362247,620687,12767569,808935,16101835,85292839,8416741,590500,72237,8959942,7193304,10517784,83884,4504083,3974582,131957880,2429317,1937143,524372,24417974,4402787
2020-01-08,178.6592254638672,721.9136962890625,2564.60400390625,453.1336669921875,364.76751708984375,451.3485107421875,2792.280029296875,1223.462890625,2043.19287109375,201.74539184570312,1810.8997802734375,512.7908935546875,6.5,197.82008361816406,6818.82275390625,13691.6376953125,94.59793853759766,95.92208099365234,112.58317565917969,22114.296875,421.75390625,52.90327072143555,19.5045108795166,2095.210205078125,655.6680297851562,4240.63232421875,78.28070068359375,250.09149169921875,201.64999389648438,724.5,3059.25,458.8500061035156,459.8999938964844,464.75,2897.25,1257.300048828125,2317.550048828125,207.39999389648438,1929.3499755859375,525.9500122070312,6.5,234.1999969482422,7035.2001953125,14391.25,119.94999694824219,123.44999694824219,142.91253662109375,22441.30078125,440.1000061035156,56.25,47.525001525878906,2255.25,769.7999877929688,4318.9501953125,157.35000610351562,254.8000030517578,204.60000610351562,725.75,3073.39990234375,460.75,464.3999938964844,470.1000061035156,2905.0,1262.1500244140625,2345.050048828125,208.64999389648438,1936.050048828125,527.3499755859375,6.599999904632568,235.8000030517578,7116.64990234375,14450.0,120.75,125.44999694824219,143.21253967285156,22691.650390625,446.5,56.75,47.814998626708984,2260.0,784.9000244140625,4332.0,158.1999969482422,256.1499938964844,195.64999389648438,709.0999755859375,3000.0,440.3500061035156,448.54998779296875,461.6000061035156,2866.0,1240.050048828125,2310.550048828125,204.5,1906.449951171875,515.0,5.699999809265137,233.25,6980.4501953125,14120.349609375,117.55000305175781,123.19999694824219,141.6375274658203,21710.30078125,439.0,55.70000076293945,46.70000076293945,2202.050048828125,767.0999755859375,4183.7998046875,152.4499969482422,252.5500030517578,196.0,715.25,3000.0,442.6000061035156,450.0,467.79998779296875,2875.0,1246.949951171875,2322.0,206.0,1910.0,516.0,5.949999809265137,234.0,7060.0,14191.599609375,119.69999694824219,125.0,142.72503662109375,21849.0,442.95001220703125,56.0,47.165000915527344,2205.0,770.0999755859375,4224.85009765625,153.25,254.0,4943334,8973215,393614,13858623,12371538,1507276,279023,5666055,595883,12470053,1889685,16094310,329769716,7043211,793313,39488,6372683,6236192,7088818,68506,3881918,3078686,133048410,5197454,2596664,1032268,18095375,2794410
2020-01-09,184.240966796875,740.1981811523438,2586.777099609375,454.3680725097656,373.2144775390625,456.54425048828125,2814.687255859375,1237.1834716796875,2075.812744140625,205.00405883789062,1816.2498779296875,532.6317749023438,6.25,199.17152404785156,7005.595703125,13931.578125,94.124755859375,96.11631774902344,114.0011978149414,22482.107421875,421.5143127441406,54.36104965209961,19.828731536865234,2057.213134765625,658.9470825195312,4308.43017578125,78.6786880493164,248.96275329589844,207.9499969482422,742.8499755859375,3085.699951171875,460.1000061035156,470.54998779296875,470.1000061035156,2920.5,1271.4000244140625,2354.550048828125,210.75,1935.050048828125,546.2999877929688,6.25,235.8000030517578,7227.89990234375,14643.4501953125,119.3499984741211,123.69999694824219,144.71253967285156,22814.55078125,439.8500061035156,57.79999923706055,48.314998626708984,2214.35009765625,773.6500244140625,4388.0,158.14999389648438,253.64999389648438,209.3000030517578,745.0,3110.0,474.95001220703125,474.3999938964844,473.29998779296875,2936.60009765625,1275.800048828125,2365.0,211.9499969482422,1947.300048828125,547.4000244140625,6.650000095367432,236.60000610351562,7240.0,14675.0,121.19999694824219,125.0999984741211,145.05003356933594,22959.849609375,444.8500061035156,58.20000076293945,48.599998474121094,2251.949951171875,776.4500122070312,4400.0,160.1999969482422,256.5,203.85000610351562,731.0,3066.050048828125,455.29998779296875,465.45001220703125,467.5,2901.0,1263.0999755859375,2326.10009765625,208.89999389648438,1931.0,530.2999877929688,5.650000095367432,235.0500030517578,7102.0,14450.0,118.9000015258789,122.80000305175781,143.36253356933594,22327.25,439.0,56.54999923706055,47.90999984741211,2210.0,762.2000122070312,4331.60009765625,157.39999389648438,252.64999389648438,203.89999389648438,733.5499877929688,3076.0,468.3999938964844,472.1499938964844,467.5,2911.60009765625,1265.0,2341.0,211.5,1941.550048828125,530.7000122070312,6.550000190734863,235.60000610351562,7140.0,14495.0,120.5,124.94999694824219,143.96253967285156,22521.80078125,442.70001220703125,56.54999923706055,48.5,2248.75,770.5,4337.0,159.39999389648438,254.25,5537880,7559853,333029,17845812,6499656,1700600,375496,4773158,732115,8676205,1544334,18934019,384515490,9452653,798184,55708,8309627,10135017,5786141,40252,3934566,6282472,101311520,3734173,1678891,698429,11725302,2495023
2020-01-10,187.6077117919922,737.4081420898438,2599.77099609375,451.30670166015625,372.9765319824219,459.8461608886719,2826.734619140625,1248.1793212890625,2083.659423828125,205.73362731933594,1834.0361328125,526.7332153320312,6.099999904632568,201.02978515625,7105.0400390625,13971.9169921875,94.87397003173828,96.46597290039062,113.52852630615234,23005.21875,425.1080627441406,55.442626953125,19.953907012939453,2056.4697265625,661.1615600585938,4364.00390625,79.5741958618164,247.0978546142578,211.75,740.0499877929688,3101.199951171875,457.0,470.25,473.5,2933.0,1282.699951171875,2363.449951171875,211.5,1954.0,540.25,6.099999904632568,238.0,7330.5,14685.849609375,120.30000305175781,124.1500015258789,144.11253356933594,23345.400390625,443.6000061035156,58.95000076293945,48.619998931884766,2213.550048828125,776.25,4444.60009765625,159.9499969482422,251.75,214.0,751.7999877929688,3117.0,465.95001220703125,474.70001220703125,477.0,3008.0,1286.9000244140625,2387.699951171875,214.1999969482422,1957.5,546.5,6.349999904632568,238.75,7349.89990234375,14718.900390625,121.80000305175781,125.19999694824219,145.27503967285156,23409.5,449.0,59.5,49.3849983215332,2234.0,781.9000244140625,4464.0498046875,163.3000030517578,255.1999969482422,206.8000030517578,734.7999877929688,3085.75,454.20001220703125,466.3999938964844,469.75,2925.14990234375,1275.0999755859375,2351.0,210.1999969482422,1931.6500244140625,538.5,6.0,236.8000030517578,7234.39990234375,14570.25,119.05000305175781,123.69999694824219,143.25003051757812,22723.650390625,440.0,57.349998474121094,48.0,2208.0,772.4500122070312,4366.89990234375,157.60000610351562,251.0,208.5500030517578,743.0,3098.0,464.79998779296875,473.79998779296875,470.1000061035156,2930.0,1284.0999755859375,2357.0,212.3000030517578,1940.9000244140625,544.9000244140625,6.300000190734863,237.60000610351562,7261.39990234375,14643.4501953125,119.94999694824219,124.44999694824219,145.27503967285156,22866.5,440.1000061035156,57.75,48.54999923706055,2228.0,779.0,4388.10009765625,159.5,253.9499969482422,5362463,8550490,455081,37029733,4354249,1213600,1127147,4607290,578287,7800086,1003336,12335407,98544671,9973746,747847,39274,5588344,6550218,3088979,41458,4334013,10571670,159276340,1915807,1105725,735887,20995863,2056577
